Country,StateName,StateCode,Year,Month,Date,City,Station,AQI_avg,AQI_max,AQI_min,AQI_count
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Bara Pind (Goraya),Satisfactory,98,98,98,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Changal (Sangrur),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Dera Bassi,Satisfactory,100,100,100,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Fatehpur (Samana),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Jaito Sarja (Batala),Satisfactory,98,98,98,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Kharaori (Sirhind),Moderate,113,113,113,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Mureedke (Batala),Moderate,105,105,105,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Naudhrani (Malerkotla),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Peer Mohammad,,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",30-12-2020,Rakhra (Patiala),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Aspal Khurd (Tapa),Moderate,104,104,104,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Bara Pind (Goraya),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Changal (Sangrur),Moderate,105,105,105,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Dera Bassi,,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Fatehpur (Samana),Moderate,103,103,103,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Jaito Sarja (Batala),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Kharaori (Sirhind),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Mureedke (Batala),,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Naudhrani (Malerkotla),Moderate,113,113,113,1
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Peer Mohammad,,,,,0
India,Punjab,3,"Calendar Year (Jan - Dec), 2020","December, 2020",31-12-2020,Rakhra (Patiala),Moderate,106,106,106,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",01-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",01-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",01-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",01-01-2020,Kashipur,Satisfactory,87,87,87,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",01-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",01-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Dehradun,Poor,207,207,207,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Rudrapur,Moderate,115,115,115,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Dehradun,Poor,217,217,217,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Haldwani,Moderate,108,108,108,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Haridwar,Moderate,121,121,121,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Dehradun,Moderate,118,118,118,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Kashipur,Moderate,114,114,114,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Rishikesh,Moderate,106,106,106,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Dehradun,Poor,233,233,233,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Haldwani,Moderate,109,109,109,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Rudrapur,Moderate,113,113,113,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Kashipur,Moderate,119,119,119,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Dehradun,Moderate,200,200,200,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Haldwani,Moderate,106,106,106,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Haridwar,Moderate,119,119,119,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Dehradun,Moderate,183,183,183,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Rishikesh,Moderate,115,115,115,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Rudrapur,Moderate,109,109,109,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Kashipur,,,,,0
India,Goa,30,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Marmagao,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Haldwani,Poor,247,247,247,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Haridwar,Moderate,127,127,127,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Kashipur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Dehradun,Moderate,197,197,197,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Dehradun,Poor,207,207,207,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Rishikesh,Moderate,101,101,101,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Dehradun,Moderate,120,120,120,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Haldwani,Satisfactory,100,100,100,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Dehradun,Moderate,170,170,170,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Haldwani,Poor,217,217,217,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Rishikesh,Moderate,111,111,111,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",19-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",19-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",19-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",19-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",19-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",19-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",20-01-2020,Dehradun,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",20-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",20-01-2020,Haridwar,Moderate,113,113,113,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",20-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",20-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",20-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",21-01-2020,Dehradun,Poor,277,277,277,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",21-01-2020,Haldwani,Moderate,109,109,109,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",21-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",21-01-2020,Kashipur,Moderate,122,122,122,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",21-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",21-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",22-01-2020,Dehradun,Poor,217,217,217,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",22-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",22-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",22-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",22-01-2020,Rishikesh,Moderate,113,113,113,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",22-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",23-01-2020,Dehradun,Moderate,119,119,119,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",23-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",23-01-2020,Haridwar,Moderate,121,121,121,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",23-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",23-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",23-01-2020,Rudrapur,Moderate,114,114,114,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",24-01-2020,Dehradun,Poor,247,247,247,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",24-01-2020,Haldwani,Moderate,113,113,113,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",24-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",24-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",24-01-2020,Rishikesh,Moderate,106,106,106,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",24-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",25-01-2020,Dehradun,Poor,213,213,213,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",25-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",25-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",25-01-2020,Kashipur,Moderate,119,119,119,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",25-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",25-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",26-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",26-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",26-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",26-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",26-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",26-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",27-01-2020,Dehradun,Moderate,121,121,121,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",27-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",27-01-2020,Haridwar,Moderate,110,110,110,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",27-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",27-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",27-01-2020,Rudrapur,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",28-01-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",28-01-2020,Haldwani,Satisfactory,93,93,93,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",28-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",28-01-2020,Kashipur,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",28-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",28-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",29-01-2020,Dehradun,Poor,213,213,213,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",29-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",29-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",29-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",29-01-2020,Rishikesh,Moderate,105,105,105,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",29-01-2020,Rudrapur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",30-01-2020,Dehradun,Moderate,151,151,151,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",30-01-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",30-01-2020,Haridwar,Moderate,114,114,114,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",30-01-2020,Kashipur,Moderate,115,115,115,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",30-01-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",30-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",31-01-2020,Dehradun,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",31-01-2020,Haldwani,Moderate,111,111,111,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",31-01-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",31-01-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",31-01-2020,Rishikesh,Moderate,109,109,109,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","January, 2020",31-01-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",01-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",01-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",01-11-2020,Haridwar,Moderate,126,126,126,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",01-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",01-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",01-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",02-11-2020,Dehradun,Moderate,158,158,158,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",02-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",02-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",02-11-2020,Kashipur,Moderate,111,111,111,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",02-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",02-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Dehradun,Moderate,141,141,141,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Rishikesh,Moderate,111,111,111,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Rudrapur,Moderate,114,114,114,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Dehradun,Poor,257,257,257,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Haldwani,Moderate,114,114,114,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Dehradun,Moderate,164,164,164,1
